id,created_at,birthdate,gender,city,state,profile_completed
129785,2022-02-20 23:26:08,1995-07-21,M,Bogotá,Cundinamarca,41.0
129788,2022-02-21 00:35:56,1988-04-29,M,Cucuta,Norte de Santander,37.0
129802,2022-02-21 07:11:25,2000-07-09,F,Bogotá,Cundinamarca,93.0
129806,2022-02-21 07:38:26,1999-12-22,F,Bello,Antioquia,84.0
129827,2022-02-21 08:41:58,2000-05-29,M,Bogotá,Cundinamarca,81.0
129829,2022-02-21 08:45:17,1993-05-07,F,Bogotá,Cundinamarca,49.0
129833,2022-02-21 08:54:01,1986-07-26,M,Zipaquira,Cundinamarca,44.0
129842,2022-02-21 09:07:43,1999-02-20,F,Cartagena,Bolivar,41.0
129844,2022-02-21 09:12:42,1997-12-03,F,Bogotá,Cundinamarca,77.0
129845,2022-02-21 09:13:13,1996-01-28,F,Bogotá,Cundinamarca,37.0
129849,2022-02-21 09:27:03,1998-08-10,F,Monteria,Cordoba,96.0
129858,2022-02-21 09:44:55,1996-07-06,M,Madrid,Cundinamarca,99.0
129861,2022-02-21 09:47:57,2002-01-07,M,Cartagena,Bolivar,41.0
129865,2022-02-21 09:52:44,2004-02-17,M,El Carmen de Bolivar,Bolivar,26.0
129868,2022-02-21 10:01:54,1997-08-29,F,Bogotá,Cundinamarca,40.0
129871,2022-02-21 10:09:18,,M,,,49.0
129880,2022-02-21 10:20:17,1999-04-19,F,Bogotá,Cundinamarca,37.0
129881,2022-02-21 10:23:23,1993-09-11,M,Itagui,Antioquia,41.0
129889,2022-02-21 10:36:18,1998-10-08,M,Bogotá,Cundinamarca,65.0
129891,2022-02-21 10:41:13,1996-02-22,F,Barranquilla,Atlantico,73.0
129895,2022-02-21 10:42:37,1999-02-22,F,Bogotá,Cundinamarca,48.0
129896,2022-02-21 10:45:20,1992-09-01,M,Bogotá,Cundinamarca,99.0
129921,2022-02-21 11:28:06,2000-01-20,F,Villavicencio,Meta,41.0
129925,2022-02-21 11:38:20,1996-03-30,F,Bogotá,Cundinamarca,48.0
129931,2022-02-21 11:53:24,1992-08-08,M,Bogotá,Cundinamarca,37.0
129934,2022-02-21 12:01:09,1998-11-18,F,Barranquilla,Atlantico,82.0
129942,2022-02-21 12:13:09,1993-11-30,F,Bello,Antioquia,84.0
129943,2022-02-21 12:15:53,1999-08-10,F,Bucaramanga,Santander,41.0
129956,2022-02-21 12:47:57,1998-04-10,M,Bogotá,Cundinamarca,99.0
129959,2022-02-21 12:57:12,1998-08-26,F,Bogotá,Cundinamarca,99.0
129973,2022-02-21 13:28:17,1995-06-10,F,Barranquilla,Atlantico,52.0
129974,2022-02-21 13:28:24,1998-09-05,M,Bogotá,Cundinamarca,37.0
129983,2022-02-21 13:48:05,2000-10-07,F,Barranquilla,Atlantico,59.0
129984,2022-02-21 13:57:29,1993-01-23,M,Cordoba,Cordoba,61.0
129990,2022-02-21 14:16:20,1990-09-22,F,Bogotá,Cundinamarca,44.0
129995,2022-02-21 14:24:49,1999-03-10,F,Bogotá,Cundinamarca,37.0
129999,2022-02-21 14:36:45,1999-05-11,M,San Gil,Santander,41.0
130002,2022-02-21 14:39:05,1993-02-14,M,La Ceja,Antioquia,61.0
130006,2022-02-21 14:59:52,2000-05-05,M,Cali,Valle del Cauca,89.0
130013,2022-02-21 15:13:47,1997-10-09,F,Yopal,Casanare,64.0
130020,2022-02-21 15:31:27,1992-12-30,F,Galapa,Atlantico,37.0
130023,2022-02-21 15:35:57,1998-10-22,F,Cartagena,Bolivar,98.0
130024,2022-02-21 15:36:28,1993-11-29,F,Medellin,Antioquia,48.0
130026,2022-02-21 15:38:21,1998-07-18,F,Cartagena,Bolivar,86.0
130027,2022-02-21 15:39:04,1998-01-11,F,Monteria,Cordoba,97.0
130032,2022-02-21 15:46:13,1997-02-14,F,La Mesa,Cundinamarca,99.0
130034,2022-02-21 15:47:00,1994-12-23,F,Cajica,Cundinamarca,37.0
130037,2022-02-21 15:54:08,1996-06-21,M,Bogotá,Cundinamarca,90.0
130040,2022-02-21 16:08:01,1999-07-21,F,Medellin,Antioquia,99.0
130042,2022-02-21 16:14:02,2000-11-08,F,Sincelejo,Sucre,75.0
130045,2022-02-21 16:17:50,1992-10-29,F,Popayan,Cauca,37.0
130048,2022-02-21 16:47:31,1990-02-09,M,Pasto,Nariño,37.0
130049,2022-02-21 16:49:43,1997-02-20,F,El Bordo,Cauca,93.0
130055,2022-02-21 17:18:31,1988-02-05,M,Bogotá,Cundinamarca,65.0
130058,2022-02-21 17:40:34,1997-07-25,F,Valledupar,Cesar,37.0
130066,2022-02-21 18:02:14,1966-04-22,M,Floridablanca,Santander,37.0
130071,2022-02-21 18:11:10,1988-11-27,M,Ocaña,Norte de Santander,59.0
130075,2022-02-21 18:29:13,2000-09-27,M,Dos quebradas,Risaralda,37.0
130081,2022-02-21 19:02:25,1992-07-20,F,Bogotá,Cundinamarca,72.0
130083,2022-02-21 19:21:19,1983-05-02,F,Arauca,Arauca,48.0
130099,2022-02-21 20:15:18,2000-02-11,M,Barranquilla,Atlantico,37.0
130100,2022-02-21 20:15:30,2001-05-04,F,Soledad,Atlantico,37.0
130102,2022-02-21 20:31:27,1997-05-26,F,Barranquilla,Atlantico,37.0
130103,2022-02-21 20:39:18,1999-11-14,M,Cerete,Cordoba,99.0
130104,2022-02-21 20:39:24,1997-08-21,F,Sabaneta,Antioquia,37.0
130105,2022-02-21 20:39:38,1997-09-27,M,Bogotá,Cundinamarca,37.0
130110,2022-02-21 21:10:30,1999-03-11,F,Bogotá,Cundinamarca,60.0
130113,2022-02-21 21:19:34,2000-01-02,F,Cali,Valle del Cauca,67.0
130123,2022-02-21 22:15:55,1998-04-15,F,Bogotá,Cundinamarca,60.0
130128,2022-02-21 22:24:58,2000-01-14,F,San Martin de Loba,Bolivar,44.0
130134,2022-02-21 22:43:53,1996-05-16,F,Cartagena,Bolivar,37.0
130137,2022-02-21 22:55:36,1998-07-12,M,Manizales,Caldas,37.0
130139,2022-02-21 23:06:16,1991-02-08,M,Bogotá,Cundinamarca,29.0
130140,2022-02-21 23:08:38,1999-06-22,F,Bogotá,Cundinamarca,88.0
130141,2022-02-21 23:16:29,1998-08-24,M,Neiva,Huila,59.0
130149,2022-02-22 00:04:17,1998-10-24,M,Barranquilla,Atlantico,72.0
130150,2022-02-22 00:06:38,1993-05-23,M,Cali,Valle del Cauca,37.0
130160,2022-02-22 02:45:28,1998-02-17,M,Bogotá,Cundinamarca,96.0
130178,2022-02-22 08:20:09,1998-11-30,M,Soledad,Atlantico,49.0
130185,2022-02-22 09:06:48,1999-03-31,F,Soraca,Boyaca,57.0
130191,2022-02-22 09:26:50,1994-12-07,M,Sincelejo,Sucre,37.0
130195,2022-02-22 09:54:03,2000-12-16,M,Codrington,Buenos Aires,48.0
130196,2022-02-22 09:56:38,1989-01-20,M,Mendoza,Mendoza,44.0
130199,2022-02-22 10:05:01,1975-06-16,M,Popayan,Cauca,38.0
130201,2022-02-22 10:08:08,1998-01-16,M,Marbleton,Zulia,98.0
130202,2022-02-22 10:09:52,1999-09-30,F,Bogotá,Cundinamarca,88.0
130203,2022-02-22 10:20:11,1998-04-21,M,Yopal,Casanare,95.0
130205,2022-02-22 10:27:48,2000-11-01,M,Pereira,Risaralda,73.0
130207,2022-02-22 10:29:26,1972-04-04,F,Cali,Valle del Cauca,65.0
130208,2022-02-22 10:32:09,1992-03-27,M,Bogotá,Cundinamarca,37.0
130209,2022-02-22 10:35:30,1994-05-28,F,Cucuta,Norte de Santander,37.0
130220,2022-02-22 11:16:38,1993-08-13,M,El Carmen de Bolivar,Bolivar,37.0
130221,2022-02-22 11:19:33,1998-08-21,M,Bogotá,Cundinamarca,100.0
130224,2022-02-22 11:28:49,1995-04-07,M,Bogotá,Cundinamarca,56.0
130226,2022-02-22 11:34:53,1991-10-13,F,Villavicencio,Meta,37.0
130230,2022-02-22 11:44:34,1998-06-20,M,Monteria,Cordoba,72.0
130234,2022-02-22 11:52:58,1998-11-27,M,Bogotá,Cundinamarca,48.0
130237,2022-02-22 11:58:24,1998-05-08,M,Tunja,Boyaca,37.0
130239,2022-02-22 11:59:01,1997-07-17,F,Tunja,Boyaca,60.0
130258,2022-02-22 13:11:34,2001-07-25,M,Paramo,Santander,98.0
130270,2022-02-22 14:10:52,1999-04-30,M,Bogotá,Cundinamarca,44.0
130282,2022-02-22 14:49:20,1997-01-18,F,Girardot,Cundinamarca,37.0
130284,2022-02-22 14:56:06,2000-05-01,F,Pasto,Nariño,34.0
130288,2022-02-22 15:04:46,1999-09-17,M,Barranquilla,Atlantico,37.0
130295,2022-02-22 15:36:33,1992-05-06,M,Manizales,Caldas,57.0
130300,2022-02-22 15:49:27,2001-03-07,F,Chigorodo,Antioquia,41.0
130305,2022-02-22 15:57:25,1998-09-11,M,Popayan,Cauca,48.0
130307,2022-02-22 15:58:53,1998-09-26,M,Bogotá,Cundinamarca,37.0
130326,2022-02-22 17:02:48,1977-05-06,F,Barranquilla,Atlantico,37.0
130327,2022-02-22 17:04:22,1998-03-31,F,Tunja,Boyaca,37.0
130332,2022-02-22 17:31:56,1975-10-08,F,Bogotá,Cundinamarca,37.0
130339,2022-02-22 17:52:30,2002-05-22,M,Charala,Santander,84.0
130347,2022-02-22 18:27:43,1997-03-30,M,Medellin,Antioquia,37.0
130368,2022-02-22 20:29:12,1995-07-04,F,Bucaramanga,Santander,34.0
130372,2022-02-22 20:56:02,1997-03-11,M,Bogotá,Cundinamarca,37.0
130377,2022-02-22 21:20:03,1989-03-23,M,Sincelejo,Sucre,94.0
130398,2022-02-22 23:49:05,1999-01-06,M,Lorica,Cordoba,37.0
130417,2022-02-23 08:14:37,1994-11-18,M,Maicao,La Guajira,61.0
130420,2022-02-23 08:42:30,1992-03-12,F,Armenia,Quindio,65.0
130427,2022-02-23 09:24:28,1978-07-31,M,Villavicencio,Meta,73.0
130431,2022-02-23 09:41:16,1997-04-23,M,Tunja,Boyaca,96.0
130444,2022-02-23 10:52:02,1998-02-03,F,Bucaramanga,Santander,37.0
130446,2022-02-23 10:57:28,1998-12-09,F,Barranquilla,Atlantico,48.0
130471,2022-02-23 12:49:28,1998-11-05,M,Cartagena,Bolivar,100.0
130480,2022-02-23 13:46:42,1980-11-16,M,Bogotá,Cundinamarca,80.0
130481,2022-02-23 13:50:55,2002-01-05,M,Medellin,Antioquia,98.0
130483,2022-02-23 14:04:27,1996-09-10,M,Ibagué,Tolima,99.0
130489,2022-02-23 14:31:39,2000-09-16,F,Bogotá,Cundinamarca,37.0
130490,2022-02-23 14:36:41,1998-07-19,M,Bogotá,Cundinamarca,73.0
130495,2022-02-23 14:59:13,1998-12-17,F,Barranquilla,Atlantico,44.0
130498,2022-02-23 15:08:31,1986-02-10,M,Bogotá,Cundinamarca,88.0
130522,2022-02-23 16:52:41,1990-01-01,M,Bogotá,Cundinamarca,37.0
130528,2022-02-23 17:25:11,1999-12-27,F,Cali,Valle del Cauca,96.0
130532,2022-02-23 17:52:22,1989-10-03,M,Medellin,Antioquia,90.0
130534,2022-02-23 18:16:24,1988-04-27,M,Medellin,Antioquia,76.0
130535,2022-02-23 18:19:06,1988-04-27,M,Medellin,Antioquia,91.0
130536,2022-02-23 18:20:01,1993-05-28,F,Barranquilla,Atlantico,41.0
130545,2022-02-23 18:43:05,1996-10-11,F,Bogotá,Cundinamarca,48.0
130555,2022-02-23 20:07:39,1998-06-21,M,Medellin,Antioquia,100.0
130560,2022-02-23 20:50:33,1991-07-10,M,Medellin,Antioquia,99.0
130566,2022-02-23 21:29:57,1983-10-21,M,Medellin,Antioquia,37.0
130576,2022-02-23 22:50:24,1999-02-12,F,Bogotá,Cundinamarca,37.0
130587,2022-02-24 00:16:49,1998-10-17,M,Sincelejo,Sucre,37.0
130595,2022-02-24 07:26:29,1997-10-22,M,Medellin,Antioquia,100.0
130599,2022-02-24 08:05:14,1982-06-29,F,Bello,Antioquia,50.0
130600,2022-02-24 08:05:29,1967-05-18,F,Cali,Valle del Cauca,99.0
130606,2022-02-24 09:02:27,2000-08-08,F,Cartagena,Bolivar,63.0
130612,2022-02-24 09:24:49,1989-01-17,M,Tunja,Boyaca,37.0
130618,2022-02-24 09:59:42,1996-10-15,M,Bogotá,Cundinamarca,81.0
130621,2022-02-24 10:29:47,1997-08-23,F,Fusagasuga,Cundinamarca,37.0
130622,2022-02-24 10:30:59,1988-09-26,M,Cali,Valle del Cauca,37.0
130627,2022-02-24 11:08:47,1995-02-05,M,Monteria,Cordoba,96.0
130630,2022-02-24 11:17:13,1990-10-30,F,Bogotá,Cundinamarca,29.0
130643,2022-02-24 12:14:07,1997-07-20,M,Bogotá,Cundinamarca,59.0
130644,2022-02-24 12:20:52,1996-08-29,M,Bogotá,Cundinamarca,37.0
130655,2022-02-24 13:01:08,1989-01-09,F,Cali,Valle del Cauca,100.0
130674,2022-02-24 14:14:51,1991-11-24,F,Zipaquira,Cundinamarca,77.0
130675,2022-02-24 14:22:22,1991-08-02,F,Medellin,Antioquia,96.0
130677,2022-02-24 14:24:51,1986-03-01,F,Bogotá,Cundinamarca,56.0
130683,2022-02-24 14:32:46,1979-12-07,M,Monteria,Cordoba,57.0
130695,2022-02-24 14:43:36,1990-12-02,F,Cartagena,Bolivar,96.0
130719,2022-02-24 14:53:19,1991-09-25,F,Floridablanca,Santander,34.0
130725,2022-02-24 14:55:07,1991-12-26,M,Bogotá,Cundinamarca,48.0
130734,2022-02-24 14:57:15,1988-04-13,F,Antioquia,Antioquia,48.0
130738,2022-02-24 14:58:36,1989-08-02,M,Bogotá,Cundinamarca,37.0
130739,2022-02-24 14:59:01,1999-03-11,M,Medellin,Antioquia,37.0
130746,2022-02-24 15:01:33,1987-08-08,F,Medellin,Antioquia,46.0
130752,2022-02-24 15:03:42,1989-01-07,M,Galapa,Atlantico,52.0
130754,2022-02-24 15:04:16,1980-06-11,M,Medellin,Antioquia,98.0
130757,2022-02-24 15:05:23,1995-02-25,F,Bogotá,Cundinamarca,70.0
130759,2022-02-24 15:05:40,1995-12-21,M,Medellin,Antioquia,88.0
130765,2022-02-24 15:07:18,1993-05-13,M,Medellin,Antioquia,37.0
130766,2022-02-24 15:07:21,1995-04-30,M,Barranquilla,Atlantico,100.0
130767,2022-02-24 15:07:24,1997-04-05,F,Medellin,Antioquia,41.0
130768,2022-02-24 15:09:00,1994-07-09,M,Corozal,Sucre,93.0
130782,2022-02-24 15:13:54,2001-08-02,M,Bello,Antioquia,97.0
130783,2022-02-24 15:14:02,1993-03-21,F,Turbo,Antioquia,33.0
130790,2022-02-24 15:17:12,1990-02-11,F,Pasto,Nariño,99.0
130795,2022-02-24 15:17:47,1990-05-15,M,Bogotá,Cundinamarca,99.0
130816,2022-02-24 15:23:58,1993-11-06,F,Barranquilla,Atlantico,88.0
130827,2022-02-24 15:26:57,1994-10-17,,Bogotá,Cundinamarca,87.0
130841,2022-02-24 15:30:58,1992-06-29,F,Apartado,Antioquia,69.0
130865,2022-02-24 15:36:29,1995-06-07,F,Bogotá,Cundinamarca,37.0
130870,2022-02-24 15:37:09,1991-07-22,M,Bogotá,Cundinamarca,37.0
130871,2022-02-24 15:37:45,1995-11-01,M,Galapa,Atlantico,44.0
130879,2022-02-24 15:39:22,1994-08-10,M,Medellin,Antioquia,37.0
130886,2022-02-24 15:40:58,1979-06-14,F,Bogotá,Cundinamarca,81.0
130891,2022-02-24 15:42:58,1996-08-30,M,Tunja,Boyaca,41.0
130928,2022-02-24 15:52:12,1996-11-02,F,Armenia,Quindio,37.0
130957,2022-02-24 15:58:37,1999-10-19,F,Ubate,Cundinamarca,100.0
130971,2022-02-24 16:00:17,1996-10-23,M,Bogotá,Cundinamarca,37.0
130977,2022-02-24 16:01:18,1994-12-07,F,Manizales,Caldas,34.0
130979,2022-02-24 16:01:35,1995-11-21,M,Bogotá,Cundinamarca,37.0
130990,2022-02-24 16:04:25,1997-04-09,F,Bogotá,Cundinamarca,77.0
131020,2022-02-24 16:11:05,1992-04-06,F,Cucuta,Norte de Santander,37.0
131025,2022-02-24 16:11:44,1995-09-26,M,Landazuri,Santander,46.0
131028,2022-02-24 16:12:32,1986-10-30,M,Cali,Valle del Cauca,48.0
131035,2022-02-24 16:13:56,1994-10-14,M,Villavicencio,Meta,41.0
131050,2022-02-24 16:16:12,1995-07-04,M,Pasto,Nariño,95.0
131052,2022-02-24 16:16:28,1996-12-06,M,Cali,Valle del Cauca,37.0
131060,2022-02-24 16:17:16,1993-05-10,F,Ibagué,Tolima,37.0
131078,2022-02-24 16:19:52,1998-07-07,F,Monteria,Cordoba,88.0
131085,2022-02-24 16:20:59,1997-04-19,M,Barranquilla,Atlantico,75.0
131098,2022-02-24 16:23:25,1987-05-09,F,Cartagena,Bolivar,67.0
131105,2022-02-24 16:25:07,,F,San Gil,Santander,82.0
131109,2022-02-24 16:26:36,1996-12-08,F,Cucuta,Norte de Santander,29.0
131111,2022-02-24 16:26:44,1996-10-05,M,Ocaña,Norte de Santander,37.0
131113,2022-02-24 16:27:23,1994-11-29,M,,,72.0
131133,2022-02-24 16:33:32,1996-05-08,M,Zipaquira,Cundinamarca,83.0
131157,2022-02-24 16:40:51,1986-04-21,F,Bogotá,Cundinamarca,37.0
131173,2022-02-24 16:44:16,1995-07-05,F,Ibagué,Tolima,64.0
131174,2022-02-24 16:44:48,1990-06-15,M,Bucaramanga,Santander,88.0
131175,2022-02-24 16:45:02,1997-01-30,F,Villavicencio,Meta,100.0
131179,2022-02-24 16:46:01,1997-12-04,F,Neiva,Huila,84.0
131183,2022-02-24 16:47:42,1963-10-28,M,Bogotá,Cundinamarca,48.0
131192,2022-02-24 16:50:32,1998-03-02,F,Medellin,Antioquia,37.0
131205,2022-02-24 16:56:40,1993-02-18,F,Montelibano,Cordoba,86.0
131211,2022-02-24 16:57:20,1996-03-22,F,Cartagena,Bolivar,67.0
131213,2022-02-24 16:57:50,1997-05-20,M,,,90.0
131214,2022-02-24 16:58:32,1996-07-30,M,Pailitas,Cesar,93.0
131216,2022-02-24 16:59:13,1985-07-24,M,Pasto,Nariño,68.0
131231,2022-02-24 17:04:42,1987-12-01,F,Cartagena,Bolivar,41.0
131237,2022-02-24 17:06:03,1993-06-19,F,San Antero,Cordoba,37.0
131252,2022-02-24 17:11:33,1996-05-15,F,Pasto,Nariño,37.0
131255,2022-02-24 17:13:05,1985-12-22,F,Medellin,Antioquia,84.0
131265,2022-02-24 17:17:03,1997-03-18,F,Bogotá,Cundinamarca,95.0
131268,2022-02-24 17:18:43,1994-08-18,M,Bogotá,Cundinamarca,37.0
131277,2022-02-24 17:21:36,1997-03-10,M,Sincelejo,Sucre,80.0
131278,2022-02-24 17:21:50,1988-05-09,F,Barranquilla,Atlantico,37.0
131283,2022-02-24 17:25:33,1985-02-06,M,Bogotá,Cundinamarca,29.0
131291,2022-02-24 17:29:59,1995-09-08,M,Cali,Valle del Cauca,67.0
131299,2022-02-24 17:34:31,1998-04-14,F,Bogotá,Cundinamarca,37.0
131309,2022-02-24 17:38:56,1996-03-12,F,,,55.0
131318,2022-02-24 17:45:52,1997-07-19,F,Ibagué,Tolima,75.0
131321,2022-02-24 17:48:06,1990-12-14,M,Bogotá,Cundinamarca,90.0
131336,2022-02-24 17:54:55,1986-10-02,M,Dos quebradas,Risaralda,37.0
131358,2022-02-24 18:09:12,1996-08-18,M,Dos quebradas,Risaralda,37.0
131372,2022-02-24 18:18:16,,,,,29.0
131377,2022-02-24 18:20:52,1997-04-08,M,Codrington,Buenos Aires,100.0
131379,2022-02-24 18:21:44,1995-03-13,F,Barranquilla,Atlantico,34.0
131384,2022-02-24 18:23:38,1996-08-15,M,Sahagun,Cordoba,78.0
131389,2022-02-24 18:25:44,1994-11-10,M,Cali,Valle del Cauca,100.0
131407,2022-02-24 18:34:14,1996-03-17,F,Bogotá,Cundinamarca,37.0
131416,2022-02-24 18:39:36,1997-06-25,M,Armenia,Quindio,99.0
131422,2022-02-24 18:44:30,1993-03-25,M,Corozal,Sucre,80.0
131424,2022-02-24 18:46:31,1995-09-28,F,Bogotá,Cundinamarca,64.0
131426,2022-02-24 18:48:21,1986-02-28,F,Cali,Valle del Cauca,78.0
131430,2022-02-24 18:51:11,1996-11-15,M,Villavicencio,Meta,37.0
131435,2022-02-24 18:58:39,2001-04-20,M,Cordoba,Cordoba,96.0
131439,2022-02-24 19:00:32,1980-12-06,F,Guayata,Boyaca,26.0
131441,2022-02-24 19:01:58,1996-07-19,F,Bogotá,Cundinamarca,53.0
131444,2022-02-24 19:02:51,1997-01-07,M,Bogotá,Cundinamarca,75.0
131447,2022-02-24 19:04:10,1995-05-31,M,Piedecuesta,Santander,69.0
131456,2022-02-24 19:12:21,1984-10-10,F,Pereira,Risaralda,37.0
131458,2022-02-24 19:14:14,1992-11-27,M,Bogotá,Cundinamarca,96.0
131460,2022-02-24 19:16:15,1998-04-22,F,Medellin,Antioquia,41.0
131463,2022-02-24 19:18:47,1991-10-03,M,Bogotá,Cundinamarca,34.0
131464,2022-02-24 19:19:47,1991-02-03,F,Cali,Valle del Cauca,96.0
131504,2022-02-24 20:00:47,1988-06-01,F,Cali,Valle del Cauca,37.0
131511,2022-02-24 20:04:47,1990-12-22,M,Colombia,La Guajira,73.0
131514,2022-02-24 20:07:47,1988-11-09,M,Bogotá,Cundinamarca,37.0
131515,2022-02-24 20:07:58,1985-12-13,M,Tubara,Atlantico,50.0
131516,2022-02-24 20:08:56,1992-12-20,,Cartagena,Bolivar,40.0
131522,2022-02-24 20:12:41,1996-05-06,F,Tunja,Boyaca,37.0
131535,2022-02-24 20:23:25,1996-05-15,F,Bogotá,Cundinamarca,37.0
131540,2022-02-24 20:24:17,1996-05-20,F,Carmen de Viboral,Antioquia,100.0
131559,2022-02-24 20:46:28,1988-01-19,F,Yopal,Casanare,81.0
131562,2022-02-24 20:50:08,1994-11-21,M,Puerto Asis,Putumayo,93.0
131570,2022-02-24 21:02:14,1996-08-08,F,Monteria,Cordoba,63.0
131586,2022-02-24 21:32:14,1991-07-04,F,Popayan,Cauca,26.0
131613,2022-02-24 21:54:16,1997-03-27,F,Chia,Cundinamarca,98.0
131615,2022-02-24 21:56:31,1997-06-30,M,Rionegro,Antioquia,63.0
131620,2022-02-24 22:00:10,1990-12-26,F,Armenia,Quindio,41.0
131640,2022-02-24 22:35:44,1991-11-01,M,Cali,Valle del Cauca,37.0
131644,2022-02-24 22:45:23,1994-11-21,M,Barranquilla,Atlantico,96.0
131666,2022-02-25 00:11:27,1997-01-06,F,Bogotá,Cundinamarca,37.0
131695,2022-02-25 06:48:21,1992-07-21,M,Barranquilla,Atlantico,60.0
131701,2022-02-25 07:01:48,1983-12-03,M,Bogotá,Cundinamarca,80.0
131706,2022-02-25 07:18:58,1988-10-14,F,Bogotá,Cundinamarca,48.0
131712,2022-02-25 07:26:10,1993-06-24,M,Manizales,Caldas,41.0
131735,2022-02-25 08:00:12,1993-06-05,F,Manizales,Caldas,37.0
131736,2022-02-25 08:00:24,1995-01-13,F,Popayan,Cauca,44.0
131745,2022-02-25 08:08:37,1995-01-22,M,Pasto,Nariño,73.0
131755,2022-02-25 08:18:48,1988-07-29,F,Popayan,Cauca,41.0
131756,2022-02-25 08:19:05,1988-01-10,M,Leticia,Amazonas,48.0
131788,2022-02-25 08:51:41,1998-03-06,F,Manizales,Caldas,95.0
131797,2022-02-25 09:01:23,1994-02-03,F,Cali,Valle del Cauca,72.0
131802,2022-02-25 09:10:21,1996-12-04,M,Cartagena,Bolivar,96.0
131811,2022-02-25 09:18:31,1992-03-22,F,Ocaña,Norte de Santander,37.0
131816,2022-02-25 09:30:13,1996-04-21,M,Mocoa,Putumayo,95.0
131824,2022-02-25 09:45:34,1998-04-17,M,Pasto,Nariño,48.0
131841,2022-02-25 10:08:36,1993-10-25,M,Villavicencio,Meta,37.0
131852,2022-02-25 10:23:32,1993-07-02,M,Valledupar,Cesar,90.0
131858,2022-02-25 10:31:08,1989-05-25,F,Aguachica,Cesar,37.0
131868,2022-02-25 10:42:01,1992-03-05,M,Bogotá,Cundinamarca,96.0
131871,2022-02-25 10:44:23,1996-09-21,F,Fusagasuga,Cundinamarca,44.0
131877,2022-02-25 10:50:31,1991-04-29,M,Bogotá,Cundinamarca,37.0
131880,2022-02-25 10:54:37,1996-11-13,F,Santana,Boyaca,44.0
131881,2022-02-25 10:55:00,1995-10-27,M,Tunja,Boyaca,41.0
131883,2022-02-25 10:55:52,1997-01-11,M,Palmira,Valle del Cauca,37.0
131886,2022-02-25 10:59:49,1996-09-30,M,Bogotá,Cundinamarca,68.0
131890,2022-02-25 11:06:48,1998-04-12,F,Bogotá,Cundinamarca,34.0
131897,2022-02-25 11:13:36,2001-01-09,F,Monteria,Cordoba,86.0
131900,2022-02-25 11:16:35,1990-03-05,M,Hato Corozal,Casanare,48.0
131903,2022-02-25 11:20:22,1997-11-03,M,Zipaquira,Cundinamarca,37.0
131914,2022-02-25 11:36:48,1996-02-21,M,Santa Marta,Magdalena,37.0
131919,2022-02-25 11:46:45,1992-07-28,F,Medellin,Antioquia,37.0
131921,2022-02-25 11:47:56,1997-10-06,F,Bogotá,Cundinamarca,71.0
131922,2022-02-25 11:48:34,1987-12-16,F,Bogotá,Cundinamarca,99.0
131951,2022-02-25 12:27:59,1994-07-09,M,Funza,Cundinamarca,100.0
131952,2022-02-25 12:31:37,1995-06-07,M,Malambo,Atlantico,84.0
131960,2022-02-25 12:58:44,1987-11-16,M,Tocancipa,Cundinamarca,90.0
131977,2022-02-25 13:28:11,1997-02-18,F,Sincelejo,Sucre,29.0
131978,2022-02-25 13:29:16,1988-04-08,F,Colombia,La Guajira,92.0
131979,2022-02-25 13:30:40,1993-05-12,M,Cartago,Valle del Cauca,85.0
131987,2022-02-25 13:47:16,1989-02-13,M,Bogotá,Cundinamarca,71.0
131994,2022-02-25 14:09:18,1996-01-30,F,Bogotá,Cundinamarca,41.0
131995,2022-02-25 14:09:50,1991-09-22,F,Mocoa,Putumayo,48.0
132003,2022-02-25 14:36:21,1997-06-14,F,Barranquilla,Atlantico,48.0
132013,2022-02-25 15:12:34,1995-08-02,M,Bogotá,Cundinamarca,37.0
132014,2022-02-25 15:17:58,2000-07-29,F,Pereira,Risaralda,37.0
132043,2022-02-25 16:21:04,1989-11-28,F,Cartagena,Bolivar,100.0
132052,2022-02-25 16:58:23,1999-08-15,F,Girardot,Cundinamarca,67.0
132053,2022-02-25 16:58:46,1998-02-15,M,San Jose del Guaviare,Guaviare,84.0
132070,2022-02-25 20:09:00,1975-03-22,F,Cartagena,Bolivar,37.0
132071,2022-02-25 20:10:08,1996-05-28,F,Barranquilla,Atlantico,96.0
132083,2022-02-25 21:50:49,1989-05-10,M,Bogotá,Cundinamarca,98.0
132085,2022-02-25 21:58:04,1996-08-14,M,Santander de Quilichao,Cauca,64.0
132098,2022-02-26 00:47:49,1998-03-04,M,Sincelejo,Sucre,89.0
132115,2022-02-26 08:45:53,1982-11-14,M,Pasto,Nariño,88.0
132121,2022-02-26 09:30:21,1997-06-01,M,Bogotá,Cundinamarca,96.0
132124,2022-02-26 09:53:26,1994-07-24,F,La Montanita,Caqueta,26.0
132139,2022-02-26 12:04:48,1996-03-26,M,Cali,Valle del Cauca,48.0
132145,2022-02-26 12:36:24,1995-12-03,M,Cali,Valle del Cauca,37.0
132149,2022-02-26 13:13:21,1998-08-20,,Ibagué,Tolima,97.0
132165,2022-02-26 16:08:37,1995-11-28,F,Cartagena,Bolivar,48.0
132178,2022-02-26 18:52:15,1996-12-16,F,Bogotá,Cundinamarca,37.0
132194,2022-02-26 21:36:58,1997-05-02,M,Medellin,Antioquia,91.0
132199,2022-02-26 23:30:09,1985-07-07,F,Cali,Valle del Cauca,37.0
